"","name_img","whiteRatio","sizeRatio","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","fit.cluster"
"692","img-1620.png",1127,354,222,249,654,645,294,315,383,279,231,"0.692307692307692",11
"696","img-1624.png",588,93,129,537,656,576,247,328,251,171,113,"0.231707317073171",4
"697","img-1625.png",317,460,393,356,202,121,183,444,472,191,183,"0.260204081632653",2
"698","img-1626.png",222,267,491,238,174,69,248,411,292,153,150,"0.270833333333333",2
"699","img-1627.png",1095,318,26,406,564,580,563,561,528,577,247,"0.194444444444444",26
"700","img-1628.png",997,204,70,364,546,362,274,176,184,360,551,"0.823529411764706",6
"701","img-1629.png",885,216,231,428,593,456,480,566,161,159,269,"0.5",30
"702","img-163.png",286,157,106,315,318,104,102,141,250,177,335,"0.447619047619048",5
"703","img-1630.png",24,212,296,162,85,69,47,61,46,33,103,"0.177083333333333",13
"704","img-1631.png",54,212,315,269,73,99,120,91,103,95,103,"0.21875",13
"705","img-1632.png",26,210,273,297,118,85,80,40,39,42,74,"0.166666666666667",13
"706","img-1633.png",1166,483,20,524,715,501,417,212,218,53,423,"0.785714285714286",25
"707","img-1634.png",1013,225,403,315,356,493,481,443,240,202,322,"0.8",10
"708","img-1635.png",1181,320,67,77,292,516,563,341,300,374,466,"0.888888888888889",3
"709","img-1636.png",1050,377,298,516,455,590,534,134,188,267,489,"0.633333333333333",6
"710","img-1637.png",1295,192,26,232,476,537,387,341,511,557,519,"0.722222222222222",8
"711","img-1638.png",1426,192,154,367,520,537,493,419,468,523,587,"0.777777777777778",28
"712","img-1639.png",1490,181,154,339,500,497,428,380,435,588,631,"0.75",28
"713","img-164.png",324,111,335,326,174,118,80,79,210,363,398,"0.78125",21
"714","img-1640.png",1504,246,31,200,455,567,548,509,576,541,599,"0.78125",20
"715","img-1641.png",1304,235,111,294,477,495,375,417,464,512,588,"0.764705882352941",8
"716","img-1642.png",1457,235,166,294,477,539,455,480,464,579,628,"0.705882352941176",28
"717","img-1643.png",1439,181,111,332,477,539,455,480,489,569,605,"0.735294117647059",28
"718","img-1644.png",1595,460,58,378,513,616,542,509,598,552,578,"0.80952380952381",28
"719","img-1645.png",1094,123,168,194,531,533,445,250,149,467,517,"0.714285714285714",6
"720","img-1646.png",308,470,189,232,292,100,136,410,300,415,587,"0.36231884057971",27
"721","img-1647.png",1028,419,521,127,80,448,631,477,444,568,559,"0.25",3
"722","img-1648.png",1087,476,222,437,517,487,423,315,443,408,397,"0.384615384615385",25
"723","img-1649.png",1182,446,285,296,419,401,423,375,383,209,447,"0.461538461538462",25
"724","img-165.png",1207,221,241,612,567,396,381,407,419,492,564,"0.380952380952381",1
"725","img-1650.png",1162,217,160,391,517,516,423,248,383,408,447,"0.423076923076923",26
"726","img-1651.png",1407,466,148,524,713,453,476,435,484,418,306,"0.428571428571429",18
"727","img-1652.png",1407,438,148,476,693,491,432,435,397,368,306,"0.535714285714286",26
"728","img-1653.png",862,325,43,249,343,447,423,375,321,460,447,"0.423076923076923",19
"729","img-1654.png",1026,476,222,345,517,401,423,426,383,279,397,"0.423076923076923",25
"730","img-1655.png",1233,433,209,476,693,413,432,276,338,239,358,"0.428571428571429",25
"731","img-1656.png",1106,438,148,395,603,491,319,334,281,368,306,"0.428571428571429",25
"732","img-1657.png",991,215,160,191,303,401,423,315,383,408,447,"0.461538461538462",3
"733","img-1658.png",896,215,87,350,513,453,381,385,397,368,407,"0.392857142857143",11
"734","img-1659.png",915,215,148,395,513,516,381,276,397,368,358,"0.357142857142857",11
"735","img-166.png",971,478,209,395,513,491,432,334,338,368,358,"0.357142857142857",25
"736","img-1660.png",1063,215,179,232,378,332,410,363,435,502,480,"0.375",8
"737","img-1661.png",783,471,222,437,419,352,364,375,321,408,397,"0.307692307692308",10
"738","img-1662.png",1328,361,358,612,698,379,441,294,352,383,370,"0.6",18
"739","img-1663.png",1473,219,55,382,561,681,504,464,511,496,428,"0.454545454545455",28
"740","img-1664.png",1446,217,200,382,608,660,504,414,541,496,476,"0.363636363636364",28
"741","img-1665.png",1481,219,200,330,526,681,594,414,273,376,476,"0.454545454545455",28
"742","img-1666.png",1358,215,48,437,670,552,460,470,511,328,384,"0.375",26
"743","img-1667.png",1533,326,60,375,576,700,499,509,511,554,471,"0.45",28
"744","img-1668.png",1512,429,285,662,718,447,471,426,443,350,447,"0.576923076923077",18
"745","img-1669.png",1505,433,222,557,718,401,471,426,383,408,447,"0.5",18
"746","img-167.png",113,387,327,123,45,142,585,175,123,336,28,"0.194444444444444",13
"747","img-1670.png",1412,442,315,387,591,440,410,363,480,455,437,"0.5",18
"748","img-1671.png",1391,389,261,621,731,367,381,435,338,305,255,"0.5",18
"749","img-1672.png",1292,215,179,284,631,603,507,470,480,455,322,"0.333333333333333",26
"750","img-1673.png",1488,429,222,557,703,549,510,471,443,350,287,"0.461538461538462",18
"751","img-1674.png",1502,476,263,330,492,555,534,554,476,523,366,"0.409090909090909",28
"752","img-1675.png",1500,389,354,662,544,447,510,471,443,350,341,"0.653846153846154",18
"753","img-1676.png",1488,361,354,682,683,401,471,471,321,408,397,"0.576923076923077",18
"754","img-1677.png",1264,324,117,382,686,431,450,464,476,443,366,"0.363636363636364",26
"755","img-1678.png",1488,361,354,662,703,352,423,375,443,408,447,"0.615384615384615",18
"756","img-1679.png",1535,478,179,387,552,603,534,509,511,394,507,"0.458333333333333",28
"758","img-1680.png",1409,442,261,476,670,516,476,385,397,368,407,"0.428571428571429",18
"759","img-1681.png",829,219,87,350,513,453,381,385,338,368,407,"0.321428571428571",11
"760","img-1682.png",1011,219,136,355,480,493,343,353,411,383,370,"0.366666666666667",11
"761","img-1683.png",839,217,148,263,513,491,432,334,338,305,358,"0.392857142857143",11
"762","img-1684.png",818,217,148,350,513,516,381,276,397,305,306,"0.392857142857143",11
"763","img-1685.png",922,217,87,263,481,491,432,385,397,418,358,"0.392857142857143",11
"764","img-1686.png",1063,471,209,395,481,413,381,435,449,368,407,"0.392857142857143",25
"765","img-1687.png",1010,217,148,350,513,453,381,385,397,418,358,"0.357142857142857",11
"766","img-1688.png",848,219,40,263,390,367,432,334,338,418,407,"0.428571428571429",19
"767","img-1689.png",1600,207,241,507,644,563,493,509,550,577,535,"0.888888888888889",28
"768","img-169.png",907,191,362,618,455,137,165,279,429,603,520,"0.323529411764706",14
"769","img-1690.png",1021,329,375,578,334,462,343,167,107,511,539,"0.378787878787879",14
"770","img-1691.png",692,465,460,268,69,341,623,414,506,551,531,"0.261363636363636",23
"771","img-1692.png",944,340,335,513,455,259,188,309,265,290,569,"0.65625",14
"772","img-1693.png",799,234,31,437,582,303,188,202,315,345,521,"0.65625",14
"773","img-1694.png",1321,142,1,158,455,595,622,633,550,328,166,"0.222222222222222",29
"774","img-1695.png",1398,293,356,566,452,411,535,474,115,457,594,"0.420289855072464",9
"775","img-1696.png",1041,358,164,295,622,664,569,419,456,529,437,"0.25",26
"776","img-1697.png",1283,320,93,480,618,663,219,315,605,566,397,"0.423076923076923",26
"777","img-1698.png",30,440,276,54,18,425,293,71,294,5,11,"0.161725067385445",13
"778","img-1699.png",60,475,287,74,32,316,408,81,346,22,16,"0.240740740740741",13
"779","img-17.png",475,282,351,337,172,140,188,622,363,226,236,"0.35",27
"780","img-170.png",731,340,70,510,600,277,213,176,331,512,551,"0.411764705882353",14
"781","img-1700.png",19,417,325,42,14,91,433,155,87,224,7,"0.0817610062893082",13
"782","img-1701.png",17,420,289,52,12,22,460,165,61,241,9,"0.0771604938271605",13
"783","img-1702.png",1193,271,362,593,427,619,516,228,231,481,551,"0.470588235294118",1
"784","img-1703.png",754,364,384,250,159,104,417,489,378,379,413,"0.746031746031746",23
"785","img-1704.png",1034,293,1,114,477,619,598,417,331,360,349,"0.352941176470588",3
"786","img-1705.png",1461,318,70,332,502,565,581,509,464,512,464,"0.735294117647059",28
"787","img-1706.png",603,233,67,367,500,408,493,294,123,13,507,"0.611111111111111",17
"788","img-1707.png",1484,162,23,315,516,634,543,429,445,523,583,"0.775",28
"789","img-1708.png",714,191,148,524,670,594,188,212,108,239,306,"0.392857142857143",30
"790","img-1709.png",1599,40,194,451,622,696,629,565,486,523,556,"0.583333333333333",28
"791","img-171.png",643,282,257,643,546,240,165,137,184,523,538,"0.352941176470588",14
"792","img-1710.png",828,176,133,193,204,175,186,313,487,485,508,"0.827160493827161",12
"793","img-1711.png",1191,161,1,339,455,440,460,294,300,455,437,"0.75",8
"794","img-1712.png",1415,181,25,276,610,414,436,459,511,523,610,"0.710526315789474",8
"795","img-1713.png",659,136,135,53,49,65,514,508,328,503,504,"0.738738738738739",23
"796","img-1714.png",1579,209,60,500,609,694,629,559,517,491,572,"0.6",28
"797","img-1715.png",1507,138,1,181,455,590,616,628,511,491,419,"0.4",20
"798","img-1716.png",834,329,111,540,697,319,165,228,331,523,520,"0.264705882352941",14
"799","img-1717.png",387,247,1,176,574,651,617,49,144,154,184,"0.235294117647059",17
"800","img-1718.png",723,358,111,540,658,240,165,137,285,481,563,"0.294117647058824",14
"801","img-1719.png",780,163,1,540,629,651,546,137,57,64,86,"0.235294117647059",30
"802","img-172.png",360,179,362,560,128,277,64,176,285,558,432,"0.205882352941176",24
"803","img-1720.png",1067,478,64,371,474,561,517,306,313,523,469,"0.394736842105263",6
"804","img-1721.png",44,447,429,205,92,95,116,44,35,61,68,"0.141304347826087",13
"805","img-1722.png",1201,172,67,301,428,408,387,341,511,567,593,"0.583333333333333",8
"806","img-1723.png",1269,381,222,191,226,516,657,471,257,408,447,"0.423076923076923",3
"807","img-1724.png",1135,416,93,191,226,549,657,509,321,350,397,"0.269230769230769",3
"808","img-1725.png",1224,421,160,191,269,578,638,509,383,408,287,"0.346153846153846",29
"809","img-1726.png",1283,446,93,191,269,549,646,543,443,523,397,"0.384615384615385",29
"810","img-1727.png",923,334,362,443,258,160,343,620,489,471,432,"0.431372549019608",10
"811","img-1728.png",1117,370,328,499,232,226,274,621,571,471,472,"0.490196078431373",9
"812","img-1729.png",359,150,109,277,540,570,368,320,211,61,55,"0.304347826086957",4
"813","img-173.png",697,329,70,510,658,203,114,176,285,569,563,"0.382352941176471",14
"814","img-1730.png",1324,141,136,567,576,622,499,461,411,354,494,"0.55",26
"815","img-1731.png",1325,252,43,296,517,587,534,471,416,408,397,"0.365384615384615",29
"816","img-1732.png",62,468,445,275,105,106,63,37,34,46,167,"0.32",13
"818","img-1734.png",265,161,75,172,469,603,438,224,132,80,49,"0.229166666666667",4
"819","img-1735.png",699,141,142,361,572,617,556,389,195,179,74,"0.229166666666667",17
"820","img-1736.png",639,329,43,75,143,269,396,285,351,380,635,"0.961538461538462",23
"821","img-1737.png",1352,395,160,480,618,295,364,618,567,504,485,"0.538461538461538",18
"822","img-1738.png",561,429,67,97,83,57,89,473,557,505,475,"0.574074074074074",27
"823","img-1739.png",1590,170,218,251,286,670,652,638,629,615,384,"0.375",20
"824","img-174.png",1164,267,212,691,720,203,165,176,464,602,582,"0.382352941176471",1
"825","img-1740.png",1163,233,125,441,559,485,531,544,603,564,232,"0.301587301587302",26
"826","img-1741.png",142,362,248,286,169,53,137,226,124,361,202,"0.395348837209302",13
"828","img-1743.png",1440,129,52,514,691,690,534,172,177,318,507,"0.673913043478261",26
"829","img-1744.png",1182,214,90,181,304,322,233,322,619,554,507,"0.5",8
"830","img-1745.png",1376,158,218,284,430,647,575,559,602,615,169,"0.3",29
"831","img-1746.png",1558,338,241,573,591,458,513,538,411,383,556,"0.833333333333333",18
"832","img-1747.png",1178,326,58,116,337,265,209,212,495,617,517,"0.476190476190476",8
"833","img-1748.png",1334,466,328,306,456,676,611,325,396,328,297,"0.450980392156863",29
"834","img-1749.png",838,204,241,177,306,696,534,262,235,225,193,"0.592592592592593",17
"835","img-175.png",403,235,67,467,701,537,240,117,123,128,166,"0.277777777777778",4
"836","img-1750.png",834,374,166,201,307,669,479,228,300,217,297,"0.607843137254902",17
"837","img-1751.png",1559,430,281,324,407,696,596,509,449,574,620,"0.571428571428571",28
"838","img-1752.png",1498,393,209,350,421,575,648,641,598,368,407,"0.357142857142857",28
"839","img-1753.png",1272,341,245,288,237,73,134,508,593,573,547,"0.567567567567568",12
"840","img-1754.png",924,293,43,95,226,269,331,404,511,504,447,"0.384615384615385",12
"841","img-1755.png",1288,356,384,562,431,485,520,392,149,485,535,"0.412698412698413",9
"842","img-1756.png",1429,455,166,437,600,619,455,452,379,405,507,"0.705882352941177",28
"843","img-1757.png",1379,217,90,127,233,390,519,528,565,554,419,"0.5",7
"844","img-1758.png",1385,235,194,416,591,596,503,432,388,464,576,"0.573333333333333",28
"845","img-1759.png",928,478,93,225,455,611,540,521,481,408,368,"0.403846153846154",3
"846","img-176.png",1025,478,90,127,205,472,534,395,202,514,637,"0.625",3
"847","img-1760.png",1157,235,272,457,619,566,532,451,411,412,382,"0.333333333333333",26
"848","img-1761.png",1536,463,515,660,462,555,527,498,516,551,503,"0.545454545454545",18
"849","img-1762.png",1216,449,103,550,631,652,438,186,161,290,353,"0.5625",6
"850","img-1763.png",1541,153,1,284,552,670,628,628,609,290,201,"0.1875",29
"851","img-1764.png",490,462,342,383,178,99,605,385,382,433,513,"0.267857142857143",23
"852","img-1765.png",1619,116,1,473,534,664,626,635,607,542,489,"0.6",28
"854","img-1767.png",332,433,117,127,279,225,110,123,234,516,400,"0.386363636363636",21
"855","img-1768.png",509,433,79,138,215,289,171,172,478,517,375,"0.434782608695652",21
"856","img-1769.png",794,328,229,507,488,533,308,237,272,353,517,"0.380952380952381",14
"857","img-177.png",1012,483,97,60,189,499,534,388,269,487,633,"0.684210526315789",3
"858","img-1770.png",670,301,70,255,427,516,534,509,464,405,268,"0.323529411764706",19
"859","img-1771.png",1150,235,206,406,476,696,579,531,492,374,201,"0.333333333333333",29
"860","img-1772.png",1075,209,144,179,359,535,655,504,269,328,300,"0.333333333333333",3
"861","img-1773.png",647,466,218,164,263,542,629,179,188,179,122,"0.333333333333333",17
"862","img-1774.png",702,337,202,571,371,330,378,292,48,364,596,"0.217741935483871",14
"863","img-1775.png",777,329,418,433,253,306,231,509,572,264,307,"0.346774193548387",10
"864","img-1776.png",107,393,451,261,53,42,142,147,443,39,164,"0.221153846153846",13
"865","img-1777.png",874,221,94,357,671,415,407,378,244,315,430,"0.565891472868217",11
"866","img-1778.png",99,320,411,508,124,107,104,24,432,39,34,"0.182692307692308",13
"867","img-1779.png",1294,249,147,348,503,437,475,395,462,604,603,"0.573333333333333",8
"868","img-178.png",505,346,75,73,552,584,138,112,71,179,553,"0.59375",16
"869","img-1780.png",1527,284,225,577,724,598,515,470,435,465,507,"0.708333333333333",18
"870","img-1781.png",1349,329,7,247,594,698,526,411,368,394,384,"0.390625",29
"871","img-1782.png",999,289,15,513,478,349,447,363,384,488,384,"0.354166666666667",25
"872","img-1783.png",614,446,9,295,509,225,281,267,240,383,322,"0.3",16
"873","img-1784.png",1320,204,476,623,367,555,534,348,476,443,400,"0.454545454545455",9
"874","img-1785.png",1303,315,346,623,455,477,450,464,387,443,476,"0.431818181818182",9
"875","img-1786.png",1366,234,209,586,637,154,572,567,449,117,544,"0.642857142857143",18
"876","img-1787.png",766,259,43,148,343,401,155,182,443,460,527,"0.923076923076923",22
"877","img-1788.png",1013,461,358,272,292,542,626,353,486,151,542,"0.433333333333333",3
"878","img-1789.png",40,335,222,541,305,34,20,14,37,104,132,"0.094017094017094",13
"879","img-179.png",211,227,257,255,114,84,94,74,396,360,297,"0.352941176470588",21
"880","img-1790.png",1128,122,43,456,654,564,423,248,383,244,341,"0.423076923076923",26
"881","img-1791.png",772,374,58,154,368,332,487,447,479,570,452,"0.571428571428571",19
"882","img-1792.png",445,244,379,374,442,484,311,221,256,453,483,"0.159090909090909",24
"883","img-1793.png",246,159,444,313,332,353,254,133,198,416,332,"0.153409090909091",24
"884","img-1794.png",159,174,431,302,255,206,181,142,208,398,321,"0.156976744186047",2
"885","img-1795.png",245,164,470,259,373,378,227,159,217,448,326,"0.162790697674419",24
"886","img-1796.png",815,278,250,600,711,516,259,197,404,300,52,"0.363636363636364",30
"887","img-1797.png",949,444,200,542,411,313,450,189,273,300,303,"0.772727272727273",25
"888","img-1798.png",85,361,543,118,28,123,142,269,152,10,164,"0.221153846153846",13
"889","img-1799.png",190,445,438,292,122,146,221,291,193,190,233,"0.24",13
"890","img-18.png",369,292,362,220,147,120,274,578,320,296,268,"0.316176470588235",27
"891","img-180.png",444,375,203,281,208,226,133,49,529,471,381,"0.392156862745098",21
"892","img-1800.png",27,389,502,160,48,42,16,115,91,39,25,"0.182692307692308",13
"893","img-1801.png",845,343,200,13,455,582,527,479,400,271,409,"0.53030303030303",19
"894","img-1802.png",591,217,18,198,581,626,411,218,300,347,199,"0.288888888888889",17
"895","img-1803.png",1070,336,109,437,596,531,522,491,498,120,217,"0.304347826086957",25
"896","img-1804.png",1069,135,44,437,468,417,281,340,439,456,498,"0.3",8
"897","img-1805.png",888,26,1,251,698,647,441,159,88,36,122,"0.3",17
"898","img-1806.png",1353,196,44,342,565,614,489,170,88,227,556,"0.5",6
"899","img-1807.png",1179,434,52,210,551,514,206,410,521,475,515,"0.840579710144927",8
"900","img-1808.png",859,172,466,673,451,431,413,397,570,179,161,"0.196969696969697",10
"901","img-1809.png",457,447,67,380,93,27,62,181,616,342,403,"0.361111111111111",21
"902","img-181.png",649,466,1,181,455,516,441,236,411,267,274,"0.2",17
"903","img-1810.png",277,442,103,437,696,680,377,91,71,143,139,"0.1875",4
"904","img-1811.png",532,184,152,359,663,674,534,172,150,120,82,"0.217391304347826",4
"905","img-1812.png",720,235,79,333,663,704,430,172,150,193,217,"0.260869565217391",17
"906","img-1813.png",258,138,235,534,664,614,416,170,88,68,64,"0.2",4
"907","img-1814.png",303,266,526,202,157,251,281,468,156,252,274,"0.2",2
"908","img-1815.png",740,299,463,572,317,407,555,459,568,170,130,"0.236842105263158",10
"909","img-1816.png",128,416,480,195,59,103,175,291,376,98,162,"0.22",13
"910","img-1817.png",138,210,370,278,23,122,124,236,545,145,38,"0.23",2
"911","img-1818.png",150,431,340,391,79,107,127,332,432,73,146,"0.192307692307692",2
"912","img-1819.png",294,393,516,311,134,208,174,411,460,163,201,"0.25",2
"913","img-182.png",817,478,136,315,356,417,281,236,326,432,556,"0.7",14
"914","img-1820.png",225,431,354,429,124,123,203,363,465,146,177,"0.221153846153846",2
"915","img-1821.png",87,210,266,335,48,123,86,159,401,100,96,"0.192307692307692",13
"916","img-1822.png",943,23,175,437,569,519,182,164,188,366,403,"0.344444444444444",30
"917","img-1823.png",852,259,2,151,552,632,466,209,179,194,384,"0.397727272727273",17
"918","img-1824.png",1073,25,213,462,587,591,353,159,198,483,414,"0.340909090909091",6
"919","img-1825.png",404,62,341,301,276,96,144,117,123,328,129,"0.388888888888889",24
"920","img-1826.png",1279,68,422,707,514,546,493,358,123,225,377,"0.425925925925926",9
"922","img-1828.png",50,441,403,61,36,244,418,104,200,317,32,"0.114814814814815",13
"923","img-1829.png",493,177,98,343,662,502,337,69,198,213,201,"0.25",4
"924","img-183.png",1035,343,182,232,454,482,400,294,393,585,591,"0.471264367816092",8
"925","img-1830.png",621,344,26,77,541,691,428,224,322,225,221,"0.333333333333333",17
"926","img-1831.png",1522,429,1,232,500,467,493,294,550,557,587,"0.777777777777778",8
"927","img-1832.png",226,19,1,2,343,352,155,129,78,146,56,"0.230769230769231",5
"928","img-1833.png",178,152,66,232,420,5,32,84,50,346,586,"0.483870967741935",5
"929","img-1834.png",164,200,78,239,294,70,50,43,556,520,88,"0.314516129032258",21
"930","img-1835.png",672,6,261,524,538,346,292,225,314,267,306,"0.328571428571429",30
"931","img-1836.png",983,261,62,398,646,516,332,251,375,425,387,"0.362068965517241",11
"932","img-1837.png",676,354,49,102,571,515,313,294,323,395,422,"0.567375886524823",19
"933","img-1838.png",217,213,189,523,262,176,162,178,386,173,226,"0.260869565217391",5
"934","img-1839.png",379,412,247,214,184,99,45,555,315,230,305,"0.359375",27
"935","img-184.png",169,229,241,415,332,274,223,126,103,111,139,"0.166666666666667",5
"936","img-1840.png",661,442,87,464,531,396,47,101,149,196,292,"0.357142857142857",16
"937","img-1841.png",232,481,32,88,500,104,29,63,243,239,389,"0.73015873015873",5
"938","img-1842.png",1036,393,55,353,543,649,588,123,130,213,303,"0.318181818181818",6
"939","img-1843.png",714,481,58,293,591,311,220,161,300,426,413,"0.746031746031746",16
"940","img-1844.png",282,455,166,691,307,319,375,279,331,105,27,"0.117647058823529",2
"941","img-1845.png",524,444,268,127,304,332,421,206,411,432,419,"0.566666666666667",23
"942","img-1846.png",118,238,548,177,33,15,177,503,66,78,85,"0.222222222222222",13
"943","img-1847.png",847,242,83,139,543,639,492,324,348,428,366,"0.318181818181818",11
"944","img-1848.png",1458,146,383,590,455,516,460,159,132,582,480,"0.520833333333333",1
"945","img-1849.png",1379,252,99,437,565,550,534,170,209,403,549,"0.42",6
"947","img-1850.png",1301,135,241,555,484,527,202,83,235,505,403,"0.444444444444444",1
"948","img-1851.png",1097,267,147,399,375,209,102,395,447,508,632,"0.72",8
"949","img-1852.png",592,158,6,69,292,357,435,348,348,511,552,"0.590909090909091",19
"951","img-1854.png",959,68,24,46,669,487,327,281,488,340,485,"0.803418803418803",11
"952","img-1855.png",964,58,46,79,638,490,354,211,470,431,446,"0.764227642276423",11
"953","img-1856.png",1057,66,34,155,621,454,256,268,461,452,548,"0.764227642276423",11
"954","img-1857.png",1370,348,52,460,577,531,568,550,511,534,283,"0.260869565217391",26
"955","img-1858.png",1366,222,357,651,455,544,512,509,338,445,407,"0.392857142857143",9
"956","img-1859.png",1144,454,453,548,356,440,421,373,411,432,345,"0.416666666666667",9
"957","img-186.png",266,230,241,339,256,303,300,186,132,212,174,"0.270833333333333",5
"958","img-1860.png",1431,469,475,653,455,508,538,373,411,473,489,"0.416666666666667",18
"959","img-1861.png",1388,88,209,552,693,575,495,363,338,333,467,"0.375",26
"960","img-1862.png",996,135,315,458,354,303,120,91,333,518,384,"0.375",14
"961","img-1863.png",504,296,300,409,308,386,350,292,142,484,411,"0.233870967741935",24
"962","img-1864.png",933,345,345,613,401,393,391,347,116,509,566,"0.258064516129032",14
"963","img-1865.png",339,445,412,181,175,88,102,95,569,469,376,"0.37",21
"964","img-1866.png",393,378,438,127,192,146,102,146,537,456,419,"0.36",21
"965","img-1867.png",383,439,427,137,154,169,99,239,547,424,384,"0.375",21
"966","img-1868.png",97,411,75,444,242,46,99,202,103,111,139,"0.208333333333333",13
"967","img-1869.png",666,326,14,229,588,512,452,340,224,267,274,"0.33",17
"968","img-187.png",120,206,328,281,232,203,94,162,23,43,115,"0.274509803921569",13
"969","img-1870.png",714,329,1,64,73,225,47,40,300,592,625,"0.916666666666667",22
"972","img-1873.png",248,283,465,581,301,47,34,517,125,108,137,"0.224137931034483",2
"973","img-1874.png",1037,242,15,162,641,636,438,363,349,345,353,"0.322916666666667",11
"974","img-1875.png",1392,315,413,644,354,580,556,509,435,424,507,"0.333333333333333",9
"975","img-1876.png",1380,315,352,692,396,390,556,363,368,476,461,"0.4375",9
"976","img-1877.png",1025,284,136,448,590,432,437,427,369,383,556,"0.352380952380952",25
"977","img-1878.png",443,318,118,242,122,201,135,496,326,313,406,"0.425",27
"978","img-1879.png",270,237,60,106,134,69,47,353,545,442,333,"0.333333333333333",21
"979","img-188.png",1226,367,81,181,509,689,513,134,240,383,587,"0.8",6
"980","img-1880.png",1219,146,332,539,435,355,206,172,324,534,433,"0.347826086956522",1
"981","img-1881.png",566,311,378,589,317,358,534,388,568,179,118,"0.197368421052632",10
"982","img-1882.png",621,466,361,513,299,349,357,309,186,345,295,"0.375",24
"983","img-1883.png",1323,205,361,655,409,409,447,497,460,476,443,"0.375",9
"984","img-1884.png",1337,205,453,612,424,440,569,461,326,455,437,"0.433333333333333",9
"985","img-1885.png",115,466,149,450,91,122,155,182,135,146,177,"0.330769230769231",13
"986","img-1886.png",84,443,388,352,55,67,69,238,101,83,120,"0.189655172413793",13
"987","img-1887.png",1443,138,1,55,343,645,614,632,634,629,526,"0.230769230769231",20
"988","img-1888.png",1642,235,1,268,411,660,642,646,632,627,623,"0.727272727272727",20
"989","img-1889.png",1628,300,1,69,411,555,623,646,632,627,638,"0.818181818181818",20
"990","img-189.png",367,257,25,437,634,640,211,140,148,113,186,"0.289473684210526",4
"991","img-1890.png",1402,235,1,69,229,375,594,626,624,627,623,"0.454545454545455",7
"1000","img-1899.png",1525,293,1,22,159,467,607,644,630,625,587,"0.444444444444444",7
"1001","img-19.png",586,259,414,298,148,140,241,612,422,354,335,"0.335714285714286",27
"1002","img-190.png",679,170,269,572,709,579,266,140,148,74,186,"0.368421052631579",30
"1004","img-1901.png",1525,293,1,104,159,467,563,633,630,592,636,"0.555555555555556",7
"1006","img-1903.png",1544,377,1,104,159,467,633,644,630,616,587,"0.444444444444444",7
"1007","img-1904.png",1591,282,1,104,292,563,607,633,630,625,636,"0.777777777777778",20
"1008","img-1905.png",1588,153,1,69,411,612,642,637,624,619,574,"0.454545454545455",20
"1012","img-1909.png",1612,235,1,69,411,555,594,646,632,627,638,"0.363636363636364",20
"1013","img-191.png",1286,473,1,232,402,630,607,613,550,485,322,"0.333333333333333",29
"1014","img-1910.png",1633,282,1,232,402,563,607,644,630,625,636,"0.666666666666667",20
"1015","img-1911.png",1486,179,1,181,263,417,534,584,631,626,618,"0.5",7
"1016","img-1912.png",1555,153,1,315,356,516,534,635,631,626,556,"0.4",20
"1017","img-1913.png",1614,416,1,22,292,467,563,613,630,625,636,"0.888888888888889",7
"1018","img-1914.png",1548,329,1,104,402,563,607,644,607,592,612,"0.555555555555556",20
"1020","img-1916.png",1579,235,1,612,591,683,651,644,620,616,587,"0.222222222222222",28
"1021","img-1917.png",1585,235,1,55,269,401,510,590,610,614,611,"0.923076923076923",7
"1024","img-192.png",1326,473,1,181,455,590,586,584,411,432,419,"0.3",29
"1030","img-1925.png",1626,138,1,339,520,630,628,613,435,612,639,"0.916666666666667",20
"1031","img-1926.png",1563,86,1,191,419,487,553,590,627,629,640,"0.615384615384615",20
"1032","img-1927.png",1457,179,1,12,205,516,628,648,633,620,587,"0.333333333333333",7
"1033","img-1928.png",1246,235,1,69,87,252,557,626,632,627,602,"0.454545454545455",7
"1034","img-1929.png",1194,179,1,83,122,282,534,645,631,618,507,"0.3",7
"1035","img-193.png",1463,473,1,232,591,630,607,561,550,557,466,"0.444444444444444",28
"1039","img-1933.png",1627,293,1,167,722,703,648,641,614,564,544,"0.428571428571429",20
"1041","img-1935.png",1543,182,1,111,343,548,630,640,634,622,611,"0.769230769230769",20
"1042","img-1936.png",1624,161,1,64,520,630,628,639,633,628,608,"0.75",20
"1043","img-1937.png",545,141,166,220,56,84,590,563,331,360,349,"0.411764705882353",23
"1044","img-1938.png",1462,387,1,11,176,487,553,542,535,547,485,"0.461538461538462",7
"1045","img-1939.png",1308,126,41,287,705,545,483,453,458,506,537,"0.681159420289855",26
"1046","img-194.png",1129,478,90,127,122,472,499,429,326,491,637,"0.8",3
"1047","img-1940.png",208,210,410,257,291,283,270,265,237,251,257,"0.273584905660377",2
"1048","img-1941.png",261,225,383,301,281,267,325,307,286,312,270,"0.268518518518518",2
"1049","img-1942.png",263,395,545,407,160,82,72,484,317,82,95,"0.22972972972973",2
"1050","img-1943.png",357,480,520,427,205,131,109,363,463,92,118,"0.276315789473684",2
"1051","img-1944.png",511,140,504,400,312,344,273,235,407,294,350,"0.375",24
"1052","img-1945.png",410,108,525,458,314,363,284,186,176,182,201,"0.244791666666667",24
"1054","img-1947.png",1156,171,44,117,489,590,489,423,411,432,419,"0.4",29
"1055","img-1948.png",967,483,73,548,677,463,315,274,343,432,463,"0.48",25
